policyID,harvesterJobID,childUserHarvesterCount,childNONUserHarvesterCount
FD886E2CD28748B6,2554954961667083788,0,0
3F90B31372DD1677,2549790570778784004,0,0
604A162622378BC0,2555023884448305274,0,0
F3A297B0ED0F5DA6,2555095863466416369,0,0
94E5458020A5A784,2555173562402496367,0,0
E6BA60AAF1EF1DAA,2549393054842991190,0,0
CAF5281501FA9B9D,2555176803781653711,0,0
C657ED6D19D47B92,2555198258428397494,0,0
48470621DC658160,2555327491360498321,0,0
9D248E2B0F4A5D0B,2555330897219796832,0,0
A418A1632C22B5E2,2555383641898068996,0,0
DFDC5F9EB3262468,2555408710881855492,0,0
DDCCC44E07806711,2555499545321589007,0,0
D96B5857877737EF,2555519302310879666,0,0
BCD0C89085C14C32,2555588449228033214,0,0
DEA9FBFE5C011E94,2555662253853262620,0,0
C362A1FDF2004BA2,2555747870581234597,0,0
E1F76C774E0CEE26,2555792584693446433,0,0
F1AD57784E7083CF,2555832363526685577,0,0
7A470C724FBCDC25,2555852412737885559,0,0
8CE897C512D3CD7B,2550230139999389683,0,0
E4E0FA8AE16B77D4,2555951449784556672,0,0
B70B3FE7A6584C7E,2556030282478783596,0,0
8336954048B8713B,2549729642595922755,0,4
A0B8B33878A61BA1,2556051064539324464,0,0
8D0A7CDC78DB3A06,2556181124875670735,0,0
1FC2AD217A788A56,2556283219110207209,0,0
6E3E758AF0095502,2556321913559063650,0,0
F556AFAB0AAA3638,2556348595758988692,0,0
74054339C4523406,2557062463402185362,0,0
E8B0980E076E57DF,2556518657677605204,0,0
BC17B69997BF62D0,2557179017157198141,0,0
D2B4E2FED42C6ED2,2556547241543079375,0,0
8198B432A7E8F7D1,2556676210351269307,0,0
6BA409783A490CE8,2556688799540695135,0,0
D197EA235049ECFF,2557334982877918091,0,0
534BF9008C412721,2556846048806381640,0,0
3E0E8F5A210C556A,2557420429756245472,0,0
58129FAB0925D947,2557534923785801278,0,0
6EDC999F59091079,2558021723505579609,0,0
649D888510ED3454,2556880592296795174,0,0
7EECC4C23F86BE83,2558028835246567015,0,0
C28084FB7F7E3BC1,2556949029686284189,0,0
7376AC68767EF4F5,2557032539703693532,0,0
ECBE288C5F5480FC,2559158770893823566,0,0
9BD7B52732654393,2559052803116949969,0,0
82C51057ED6AEB9A,2559137713132457203,0,0
6BE3673E6E0D2F54,2559500407221734349,0,0
C850EECBACED6024,2557855120320998943,0,0
7398CE5D108AFC68,2559535366136100049,0,0
C3D8B5676DBF6AF3,2559599644971939080,0,32
573439EA2FF52C6E,2559783061306245448,0,0
833DE987A50E581E,2559802603027550480,0,0
B2C4982AD8D72CA8,2559813869231619675,0,0
199C21563C6F6D8B,2560206095756915516,0,0
F1B0BC4C44BA4DD3,2559878949475271549,0,0
CDEA21A210E0CC02,2559952759797172423,0,0
2211C50E2E574098,2560146525431683699,0,0
DB65FC76B738A7C3,2560154664983209435,0,0
8C99A532C67C3A32,2559300721790966406,0,2
7975EF0083FE0B22,2560226345269404518,0,0
FD2A4D5E5698E24D,2560325471015818549,0,0
2CDA7725FCFD1B6C,2559571659636350934,0,0
46A5755A0245D128,2560337158426576041,0,0
7FF3C376F928149F,2559500170719181996,0,2
060A2CF9D620662A,2560396523071972145,0,0
0C260B72096CD4DF,2560439149930410434,0,0
3A834A92EB552A55,2560472251670742459,0,0
6A0F42DCAB2A64D4,2560479829901791115,0,0
A7A5BD18366DD294,2560489838218756537,0,0
0B5CC9C0D7A1BB70,2560522303917065777,0,0
E7AD59D891CEF37E,2560578272785089765,0,0
1C372AD7CA1871FF,2560614971230325208,0,0
F314F94393D46AFC,2559725201500104732,0,0
2ED9400EC41246A3,2560618251885878901,0,0
C63350D6C03A8891,2560638897800647133,0,0
8005D8D35C36C496,2560654830557601027,0,0
0000B77FE9B1211D,2560730193068850109,0,0
38FFA5FADAE79542,2560963991309287430,0,0
0D47368BB46CB680,2561300543414916058,0,0
9F07F235A5183F31,2561393639145042864,0,0
44749F80AA53437D,2561436371513978144,0,0
D95283CC2805BD01,2561723669340485167,0,0
198D4A253C3A1FA8,2561766850832249560,0,0
314AE32441A7575F,2561786014714325970,0,0
24B52A8317A49C96,2561984931997446625,0,0
4665A6B4F34D56D9,2561995691318572917,0,0
10C36B691FB28472,2562060520149208187,0,0
0CD6067D725971B4,2562336224018390226,0,0
D52D84B8DA268F4A,2562895259122733438,0,0
161A4473CF177A4B,2563088415304972073,0,0
2DA614D3FE401286,2563176821199091478,0,0
9DBFD63D25601D85,2563322516977065753,0,0
88256068E7F33B7E,2563396122518347596,0,0
03183657D8385672,2563445377107112521,0,0
D3C6567DFD155229,2563474962056665670,0,0
82B7F347C0DDB84D,2563479609119696109,0,0
D1166C52096C7324,2558808703612493383,0,0
5B8ACC81FA9711CA,2563485222862613578,0,0
02EB9DAC5EB22B78,2563498967316781656,0,0
00B701DD74C99786,2569324158687009973,0,0
B6D36BC38E33754A,2563551554398312769,0,0
1EF5A4ADF5459237,2569416033907184030,0,0
54F951034AE4AB1E,2564312613360609829,0,8
B5B3C475E044706D,2569247567831124989,0,0
9A277BBB45DE494C,2569091750508930485,0,0
E4B0E6C32CC47CB2,2569354854237614835,0,0
49081A4A9CEF0558,2567488313178041954,0,0
F347B5F5EA649CA3,2569773400556408755,0,0
F0910AD4244969B4,2569964249488200345,0,0
64A5744862E39763,2569767938519490459,0,0
FA17D6E74F2B568D,2569982618968440408,0,0
85BC85264A157F6D,2569579678799257228,0,8
BEFE0F50BF8D7428,2564695568210343138,0,0
44F728F5E96C6128,2572428120746934522,0,0
037517487522B70E,2564976596086658789,0,0
D99D1DEAA64E602C,2572220328107798763,0,0
BF9C8F013C1C262A,2572668826074733917,0,0
E4BEC6F693F23C0D,2572454126538533771,0,0
2B7A6A9C72423B06,2572641828872213129,0,0
537289D3E5556499,2561122032582557463,0,0
68038D08075C0CDA,2565060859066555513,0,0
98041BB07B012C08,2572168149947637592,0,0
A845039C9DD86BCB,2569706636028850802,0,0
EE44BB2B2C31CB6D,2568873340113097557,0,0
F85E8EA36D946329,2564819012614163719,0,0
9E4C49C7BD1D1163,2570013016879178066,0,0
76C8E907DBE05008,2564402302630361461,0,2
20F5CF5AFE99282D,2568716580053317365,0,0
52346D6FF6C5B5FF,2572487512297083100,0,0
1F892F0BF2B2E4BE,2569871908812440790,0,0
A50DB0CE5C9ED0EB,2572387619065575325,0,0
561B3A30EB8555FA,2564489117611359452,0,0
AA46680BBBA4DA11,2568894378585297852,0,2
CFB8612C8A058187,2568603612875470917,0,0
A4B7E1B27A575340,2569179387763064789,0,0
BB935ED2B8097FD0,2568814810547907587,0,0
ED85063DABAAE15D,2569607814238373266,0,0
BAC7A15CA58A6E47,2564841518555382867,0,0
0CE419676B099674,2568164662013968102,0,0
D3C2109A5DDB0AF0,2569091113962528818,0,0
98E5CDF0354AF698,2568994311831825206,0,0
5F809A48797DFB58,2570043555111036489,0,0
6D61EB1EE2BA3ACE,2572556599585827349,0,0
9DD11BE33F789398,2572723478365213454,0,0
865A64EFBF6CBB4B,2569462911220989489,0,0
BC019AE8856B6745,2569004054861115272,0,0
70C47E80BF2DB92E,2572247191454004210,0,0
5FE4312442722B61,2564559431968548884,0,0
CC11AF57A22CE52A,2570247677448194775,0,2
4F404EC113D04BA1,2569693765649669953,0,0
8CE445CD8EC02A69,2569684007103494975,0,0
3E4C25C8AF6C1009,2569110480044546456,0,0
50DEF919C1BF1484,2572729330032122458,0,0
E9F11E519C0B457B,2572617559494899130,0,0
611E7091DB146872,2569312824920924109,0,0
C9C71FA3E4F4ADE9,2569048527537905810,0,0
45F3BEADF23B8A50,2564988270242905593,0,0
D0F5CC7414E7FC2E,2570181092484604240,0,0
D26646ACAA2A6040,2570109705927209820,0,0
62FEC1FFF9D859EE,2573485194753146432,0,0
C7FB9A972EB74AD2,2572502362606846789,0,0
861A02C34CE1C38C,2569837530735330087,0,0
99AA7193007C2A01,2568906454187712301,0,0
4A897714A6BF0A92,2572986414821845356,0,10
AB7DDE169BEEC878,2572816397373529252,0,0
D7054E3446CA173D,2569797650908372658,0,0
33C05E1CE2C10453,2569317520826668338,0,0
8C5D67B922AD083D,2569710386451061138,0,0
1A4520569061BB0F,2568907222205618233,0,0
C1B5CDDE4DB99B12,2568954961363687266,0,0
1A87F21AC6278F46,2569646882926050726,0,0
48BBC6B805C93087,2569149741723155557,0,0
55126DB0653FA271,2569063521549129915,0,0
DD1A117A8FBFBFB2,2569108001066415015,0,0
6DFAAF79E2369303,2573092849112382124,0,2
F514E8108D3BE8A0,2569864428833211788,0,0
D3BE0535F2B9CF9B,2569270326433640115,0,0
4FC3188013D92E6C,2573036910815405268,0,0
849823C881567438,2573092297021178590,0,0
63B93362FF99F3EF,2569224247407110601,0,0
F9047E98869B49A6,2572168644079048017,0,2
DCA83EDADF2599A7,2573186384254973701,0,0
5762C4F23B7B30B1,2573379176434280273,0,0
8D6D11483D9BCFCF,2572810151514574768,0,2
60FC60FA28E5FB35,2573187878755207547,0,0
17C4951E68BCE61B,2573203862123126553,0,0
F0F583DEDC3CFF15,2574088853270525740,0,0
1009CA4B6805C3B2,2573329326653073565,0,0
D5B7A76A0DBE022A,2573562058191643182,0,2
794455FDC19C9072,2573047594218059643,0,0
288E7B81683FEB09,2573605355463510171,0,0
1F2FA9DBDCC36C08,2573852498893387954,0,0
377B257B554E7416,2573779934296237104,0,0
DCCA4CE6AA93ADDF,2572410115295703384,0,0
4EACDE9EB3930F5B,2573294111723347782,0,0
FBC92E6C70B1079D,2573264682970618316,0,2
F28821E6BBD08FB2,2572941273590038867,0,0
E6C17FA11F49BA36,2573426138720199537,0,0
20CA11965F66AD50,2573869306664477599,0,0
1A91E26D7A99D730,2573355361234852137,0,0
4595628BDD00E2D1,2569102509758216578,0,0
61DFAC3698357173,2573416892062085197,0,0
AE9963E4B43C7E87,2573091733094718164,0,0
519F746283BE1D43,2572940568694633022,0,2
E25D01C71ADEF6C1,2574806892313455662,0,0
9B15D2E81929DF22,2574982601980472167,0,0
FFDBD16898327314,2575022092659349344,0,0
36D24258CD3478CE,2575099883025124702,0,0
BBE9DFC69A4D1C04,2572827425364828362,0,0
B14499F6D857529E,2575213110378684162,0,0
4D814E222DEA24F3,2573540061787095076,0,0
4151F035A6140284,2575282435581098645,0,0
E2B330F611E9B5C6,2575292126198572600,0,0
8DF12E2663F4F716,2575437472798799944,0,0
6980BBBF5EF8498A,2575808194394310955,0,0
38237C47084B6E73,2575588914498646404,0,0
009872B9A0EEFEA4,2575670114890126370,0,0
474ADCD592C28D16,2575964618998512263,0,0
A1AC8E2F3B34FFC8,2575744637724945659,0,0
1EBEE5806FB64B35,2575785284051754814,0,0
1C7D5D81DB2E6827,2575496342555781902,0,0
4D3B9F80274E56A2,2575954657616670324,0,0
A015A69798DC0866,2575849506938530983,0,0
732E5632664F3B0C,2575793578504444201,0,0
3CDEEA9E7593E969,2575667528330258723,0,0
5556356908203CDA,2575599621110452601,0,0
5140C13B485DAC8C,2575974798561097735,0,0
C7567D3EF97898F2,2576554220145844543,0,0
375A4DFF423A3095,2576192262854323665,0,0
DB6D0FB23507AC74,2575715792123450569,0,0
7E5374DD2475FEE4,2576649597386344665,0,0
9A87A5A5A6E3D623,2576456444202813885,0,0
4B5D246C107D9491,2577171098196759885,0,0
D3AF3D96BC9E77DD,2576055935045486674,0,0
0141E51BBEB2E466,2576307574834383012,0,0
38A78982FA6F32F5,2576046238231060736,0,0
51E529C26AD89EE1,2574968464731972833,0,0
FAE3A91A6E85BD68,2576273709697133176,0,0
079E26FE89D9A01D,2576150334006185721,0,0
18CCEEEF3890C4B8,2576014538316181456,0,0
C49D1E3C99463695,2578236068938288712,0,0
B6D4435A768350F2,2575991508637990024,0,0
A3E1A7B0F392ACAD,2576607411195607039,0,0
49E72A6930F4E1DD,2576128583909542609,0,2
E10313CAD4B86069,2578697149364165492,0,0
4BB8D97EB6856431,2578934460132602374,0,0
58EF0897AED4B99C,2576030034934440779,0,0
9131C6308B0D433F,2576667224453155465,0,0
710982BC1B52FECD,2579669520253937572,0,0
71EAF77F5BC6CBBC,2580338548409897421,0,0
66FA689B08EC806A,2576333267301651997,0,0
6EF3998B1569BCC9,2576273030612051551,0,0
A66E9AE99D740EC5,2580540021046795300,0,0
746E81E460804B30,2581294331068452664,0,0
431E56EBDC5C4E91,2581231431907748178,0,0
449FC7BE81EF93B3,2576518033923325150,0,0
3E9F9B897AAC7B83,2576732526517203387,0,0
7B4A0C60A6E94ACD,2576576640540257516,0,0
F42661D7BF7CE6FA,2576284541353621621,0,0
10FE4F9B27CDA318,2577033249193568641,0,0
BBE2D1102ECA38C9,2581011513344672349,0,0
1A82A5513A08F3D4,2577108560597852207,0,4
0F662AB46E4416D4,2577365319919938996,0,0
C7615ED1E3C9D700,2576352482705921957,0,2
5284D8B3C485F922,2577163167260378418,0,0
6CB0FC62C4CA1BA0,2577216572384937283,0,0
3F8A858162E5E7C4,2580944813950413867,0,0
9119164A9D9E8E8E,2580813814344690675,0,0
AA88F49FA18F67CC,2577143903677311240,0,0
ACB5D2D0029A19D4,2581902969970511830,0,0
D4B23546871AF1C7,2581657219767732155,0,0
9C421177817FD955,2581882132492069496,0,0
F7C4CAC0BA41E599,2581576474110882617,0,2
A54AACF68D0568EF,2581739024638926374,0,2
BDB50C00AF8F0754,2582003710248795172,0,0
30D7EB42A8BD827D,2581817350743305714,0,0
6336B1277D476128,2581935387599336418,0,2
B02839612C9D5871,2581769309595565956,0,0
3A6EB35449A40D18,2581916160574606921,0,0
8D9AA865B3BF48FB,2581841660641970489,0,0
1928ABC8EDC75B6C,2581733785683788796,0,0
6D970C43C1B317F6,2581461176918909707,0,6
DA24AB0AC87DA4D6,2582065844060339119,0,0
4A9EF58090C02EC8,2581585139016024231,0,0
9CABB89B88014631,2582155171348400314,0,0
AB8808A9029FBFFB,2581756383914996257,0,0
7E4935005AB8EA75,2581687278832383382,0,0
4A2B9468B44BD054,2582036505845650267,0,0
08AA656220151681,2581532364791233490,0,2
FCCCBB0753393738,2582066566658284284,0,2
FDDC34A00686DE76,2581650611566523307,0,2
33F9360C83FFDA2B,2582430839440720245,0,0
9D3C28C054815FD8,2582543819367929665,0,0
C1BD23E0580BC8E6,2582257327338649608,0,0
C2651E238CE19CF4,2582331829233669376,0,0
093788C43A704AE6,2582035791735472664,0,2
F48E3B7F40D4C91B,2582431045079246456,0,0
659B269BA889E31F,2582625268374893411,0,10
A213F14C3BB27CF1,2575677149865431449,0,0
C0313E4F10F4B62A,2577021809674434167,0,0
AD45A33396F81E22,2577270900029338186,0,0
51EC83DBF2C00E46,2577010547774778085,0,0
5856870DC80C15B7,2582621496619811763,0,0
3928F1BB85C1E4AE,2582771722113012994,0,0
C789179E798F612D,2586452648669829175,0,0
D7FB9550ABB7E50A,2577264253010811689,0,0
8FC21EEF18347250,2577387581452390404,0,0
CC19C6103A16CFFD,2586212046994904783,0,0
51631C3360102D98,2583647176850601061,0,0
A7461B72CFE81338,2584795820320876650,0,0
B74BD108356EA3AC,2584940798502958365,0,0
1B4E60DF1DD2997D,2582991560453050734,0,0
F41FF676D09CC999,2582771133893535449,0,0
8106299C777B2F60,2584955856138378522,0,0
1EE080623D8BCF2F,2586728871335206884,0,0
1F9E0BEBD5919A5A,2584975732494804049,0,0
9F1309A8CA43546B,2586890232120402914,0,0
F75B3ABBF8F7FABD,2576204661213014474,0,12
000DFD4E8B49BA3D,2584976803260851260,0,0
AF96C78E2BC00FC4,2585019246124893620,0,0
20E25E7A9CF7CB49,2576802890549292727,0,0
5933B32463C37DBA,2585302223174898745,0,0
F0FF99480A5506BC,2585393416221127196,0,0
FC8C7019D837A227,2576735102870614825,0,0
C8840A71042B3291,2577277028845822829,0,0
A709401E128024ED,2585411254905663071,0,0
BA56A3DB90A60029,2585426242975310113,0,0
D40972B7C33F97B7,2585486114148011677,0,0
F25CABB50E1B36BC,2585531304009962723,0,0
45E95EEBC3A36D28,2586441591260688646,0,0
C597C873F3993D31,2587049989990840332,0,0
2A935AABBC6627D8,2586778491256035563,0,0
059E4E79D551819E,2586876116096607276,0,0
0DB138A93DA0BBC6,2585539434036443188,0,0
A357AF3A381D7019,2582832593705201959,0,0
A34A716394B6C3BC,2586523627416061985,0,0
EF97996E0A57C175,2585581004749951856,0,0
B2C1231ACFE5ABC5,2587614820390883263,0,0
5A6BEA334616B42A,2581816894486161626,0,2
994F61C6BBEC5410,2587267838401775034,0,0
E18D9357325B0E3B,2586663463147127391,0,12
465AA49178117412,2585603603246149657,0,0
040FC9187A9C5336,2582871302849548581,0,2
84EC42757A4262F3,2586570827269946250,0,0
2690A59A8528A544,2587114172493084647,0,0
1654C324E1CE9F69,2587515236254365891,0,0
7A3B2F3FEA8B5ABD,2585639884762129343,0,0
59ACCBB8ACA420BE,2587373207986697788,0,0
2E7CE5277033E3DD,2585673911915123539,0,0
C80AF0C4DE591788,2586833952732143361,0,0
5869BF200954682B,2585798400065574694,0,0
AE278CD64E331C27,2585811085169994969,0,0
548B38D26636CA94,2587125840240736250,0,0
9E0577690F9C72AF,2587097499307945190,0,0
00B77FC5BFB37AD7,2585859240649935690,0,0
20735E99C5D30956,2587272471397877293,0,0
9727453C891AD513,2587340535271318124,0,0
2852DED4FD5B3450,2587137227414400687,0,0
866D1B389C5710E1,2586031330939111910,0,0
4B4E17CE625FDA50,2586047776172043273,0,0
53049B5EC88334A9,2587593921992830814,0,0
CF6E305A01617734,2586120961545540302,0,0
283000265727D370,2586128426905215546,0,0
746CAE4DDBF790F2,2586129000195504423,0,0
185A6AC2C9CC66D5,2586133410219655455,0,0
43AF5940A6914160,2586138282675179724,0,0
BF1B1A5810A85507,2588258439654801003,0,0
DA78998F6554B39B,2587142169254081799,0,0
BF8FEAA828871CED,2586178253662499230,0,0
6218317D5D00C186,2583695323735106006,0,0
B259F1039D204450,2586234950220619724,0,0
CAAB4F1191AA589B,2587989220688112902,0,0
308F4E13E9FC534E,2586259493895838972,0,0
36C65777720227F2,2586601507047304119,0,0
F1F6EA9CAEE904FD,2586619538502830783,0,0
BC970D91D68B03EF,2586671371226380645,0,0
EDD987DFB5AC36E2,2587975353098929986,0,0
76861503CB625355,2586690637733643316,0,0
0F0560AF4E2E3F1A,2586702919332340356,0,0
B00519CAA1F1A762,2586775394370722276,0,0
B73EDF631D38AE02,2587401461104689941,0,0
DAD19F48D318A116,2587078391772865539,0,0
CD08FADA1CDE3B93,2586384507837066733,0,0
622C9EDC593A4183,2586997505623275217,0,0
D5D1AE9A9EB75EF7,2586399940006666744,0,0
A4E8CD0157DE2DA1,2587511070764245928,0,0
E304DB5E291C1DE1,2582207233024273562,0,0
000DF4FAA7D06B47,2587060319660949206,0,0
1BAD086A0E1656F3,2586620205134516842,0,0
A9182F420948A0E3,2586779683398247144,0,0
129F0ADF24BD7AF9,2587077500478013828,0,0
358B4B534689E5A0,2576517116083025201,0,0
E0C660367FC72FED,2587115401312030555,0,2
6BBAA48A5DA51055,2590483036168408867,0,0
1F0FA85846A4691A,2590999915008663026,0,0
D43CDA6C9C8BE5E8,2591215062237360380,0,0
98BB9444AA553F19,2591594400396231813,0,0
DF432E65D39D31C6,2591871788152975980,0,0
01B151B416B4AD8B,2591876995113262874,0,0
635F135C04CD85E3,2591922325999743802,0,0
09A789CEDE32A2CC,2591961900506689457,0,0
74C553801DBD7BEA,2592211149259135835,0,0
84DC36CB114EF97D,2592404854908697009,0,0
97D7FDDD01609CCE,2592698326003789780,0,0
1E4831A0DE6C182D,2592810649735330727,0,0
8F80B7D2941D2289,2592899143637102657,0,0
7A33A797CAD522C2,2593411484625842394,0,0
EC74A29DED314133,2593343693703558822,0,0
EB630464A648ED44,2593938656718180101,0,0
8FB49819143F81FB,2593746272751373173,0,0
FA076996808D513B,2593879786266107090,0,6
573E367180B47031,2593648770519174372,0,0
D0FDF445085B8E18,2594364395338970002,0,0
A0B45DAC7D757BFC,2594085083850863350,0,2
2564116E1B5B254B,2594017666738485778,0,0
4A2C06D06913A4B9,2594083801899549592,0,0
B4994BB10A276DA2,2593688433120681631,0,0
4EA5A450E369FE06,2593828630434440485,0,0
CCD3E40E848D0A2D,2593834540652301829,0,0
F4BDDCCB9DE852AB,2593926113499448209,0,10
28CDC8D089B0076D,2593644938366182089,0,0
FCED1692935794E6,2594144159028047816,0,0
B23A25EDF4517C8C,2594149507878842860,0,2
07744A3FC0545778,2593914975915829927,0,0
1E18FCC1E3139E39,2593705526285649472,0,0
A88CB19FEF2ED53E,2593138010223024937,0,0
18544EB6244C330D,2593401502684058542,0,0
056CA105AB9289D6,2593432610535784158,0,0
8A444C327B228435,2593607380770640523,0,0
F962213021780E00,2594227815025918802,0,0
1814DE3A2B8F6178,2594341692297215338,0,0
DB9D7B9C06F121C5,2594501681680013439,0,0
B3006C019B3DB4AC,2594700025485626757,0,0
511C57801379FC3C,2594769038410145716,0,0
1EBD3116F5D45628,2594787674276037652,0,0
0B9F029B6F1390A0,2594922316479133163,0,0
2FCCC5C7314F4F41,2595006577073484959,0,0
EBAE787072743048,2595039399815096364,0,0
26EADD1165382B7F,2595138731724891791,0,0
E9566F05FB8E9831,2595194812825354486,0,0
17B6668F464D137F,2595206949422205965,0,0
37E9B2751AC3F643,2595246649584961688,0,0
E541C31014A039FC,2595306474033269502,0,0
249F30D3BA17E76D,2595334060194979730,0,0
C77948EDB9A1DE9B,2595344484873635686,0,0
C3C3235A74BE1673,2595350268390446602,0,0
EFEE75422845AFC8,2595350992113067153,0,0
9BCD93C49BBD13AA,2595379380020622919,0,0
181E3E7D508338B1,2593427983494692942,0,0
B21F5FF33BE6FC33,2601584435619999489,0,0
307A43346AAF9713,2595466073056451641,0,0
C3189A04D8AE8CCD,2601938873086133860,0,0
B2F4C2C3829A6588,2601792027798032982,0,0
6617A36F492A829B,2595621107324515319,0,0
FF205CA13A6D5A91,2593250949723062011,0,0
4870A093EFB66064,2595657016710512868,0,0
8C2B4C7F9CF95436,2601786281674286627,0,2
741C341CA5F3E2DA,2595878910084384489,0,0
298C651D93074E33,2595939244984307895,0,0
2F0644CE6B50011F,2596098999708663858,0,0
AA2A4F2A2F12FD4E,2601577632255836666,0,0
ADAF5A8FE38EFAED,2596305698117013360,0,0
0A228CD347FDAC56,2593277413073020841,0,0
C759038FAA6BCC8C,2596396402860746521,0,0
980E3AD5274F2E07,2601752288153977662,0,0
2656F6DD3E9E6567,2593417221212399085,0,0
152004D1D44D8B35,2596424520473357497,0,0
E574FC8BED561D07,2593365672898993022,0,0
1C93F468B79D800C,2596517724143922643,0,0
F9E417367916E8B7,2602265055748123138,0,0
0F4DE7AACE95F263,2596547241788696968,0,0
7B457EF5F9C0EC73,2593549174648017183,0,0
3D18B173310C219D,2602005449902207844,0,0
2D34AE6F1623D49C,2593269810852675308,0,0
04092198323A65E2,2596573533848437103,0,0
07151300EF73D938,2593425573439546337,0,0
58F3FA451D0836D9,2593083865156082818,0,0
D642A7044FB29CF6,2596610063640200617,0,0
0CDE13CFCDBADDD6,2593418003801527404,0,0
003C735AA13D633E,2593360027755025912,0,0
0AF86CD53D01D652,2602269021935274017,0,2
62FE548B9B7847D7,2596652191624136615,0,0
E35FA4B289440FE5,2596739613144317227,0,0
0191512968093CDE,2593520880455472446,0,0
632B28F277FDF64A,2596824459786895487,0,0
AA27ED07AF8C876F,2596914270178683949,0,0
6F43DE5886DF302C,2596914921296511359,0,0
380606328DF0AC0B,2596942790183663783,0,0
B3248C89B04ABFCE,2597195322110664605,0,0
0A7DD7D26D377C6F,2593623694914698135,0,0
A19177D118869A08,2594269070383162133,0,0
676D86F503953F53,2594095725695734748,0,0
71C4590047A56E88,2602222581292491902,0,2
47503A322741ECE2,2597389883855781406,0,0
51A48A1941A3FA55,2597451372124629176,0,0
213A7A0A81F3F646,2597547989475480928,0,0
651D68497E6BB28D,2597782395323887383,0,0
F3AC5FC389371584,2597846337953062265,0,0
992D8E5B5DFE6904,2597988588187906464,0,0
3920AE6A690739AC,2598009279705476056,0,0
B700257ABA574371,2597889391164632811,0,0
D8E4DD308BE863C4,2598036366812879447,0,0
DC95F581F9080076,2599056960402419068,0,0
B6717D4660F56799,2598179073680828115,0,0
A8CF5B7A7FD6E842,2598186302205908113,0,0
FF113D4C84F101C0,2598505554901540750,0,0
BA810F3D8FEBE2E9,2599060349193139943,0,0
E076382E8138E529,2599071048032125715,0,0
C15707B375AC2D0C,2599259167681078281,0,0
50B200868708A1C6,2599085312594970457,0,0
A92050DC892DCA81,2599279283578120141,0,0
E043D96D6700FE48,2599244692769934576,0,0
24376A7F28B50CC8,2599434542630378530,0,0
44EC9B78990EEAF3,2599294159314732356,0,0
65D86F6607E29AB7,2599657056480718761,0,0
B4A1F4CEDDAA6923,2599696198033498377,0,0
89E42CAC7C80E04C,2600295808411551698,0,0
4B76C74DEDC3A736,2599715322678737788,0,0
30A53AC820CC57CF,2599323787335272852,0,0
5B0B1B475D8E80CE,2599761767548138574,0,0
12928424E257FE13,2600451688957748070,0,0
9900569FA3B20714,2599337561168454490,0,0
3E9547EACDE87BCB,2600657599230608305,0,0
A593B97A350194B5,2599805630437428096,0,0
33A8AE1C2A0FCA7E,2599547598754523087,0,0
BB9F4411E0F7B8FE,2599839521806452406,0,0
7BA4A04A0711BADB,2599848990404804684,0,0
2C972DDE8C7F7852,2600793427263668717,0,0
A1E59AAD571206B1,2599854394604056639,0,0
8A20C3ACA1B8069A,2600873864741150527,0,0
83B8E453C83B6E07,2599855422944560189,0,0
A62CF73811F7492D,2601044822101562183,0,0
8B421AF32A55BB30,2599863011540923174,0,0
79532601E2F564EC,2601295960082982754,0,0
C7F42E502DB1DC3C,2601089754549929861,0,0
10250CDC3D1D1045,2599973617726906929,0,0
01FE382469C05826,2599979355828325166,0,0
B308403DDA6BC419,2600152957518883891,0,0
9F54DD9A0CA06579,2601112375176042410,0,0
3DC5CE4BCF54DA17,2600229812714447403,0,0
A296610B8DBF4E12,2601375572934677395,0,0
BF1146A970FA3784,2601163935603063716,0,0
75190D63BA982F90,2601522822822524753,0,0
3DECE048F5350157,2601662470924647074,0,0
0280B829A4E0C1A6,2601759071939941166,0,0
740FD4B7180D64FF,2602007567010940956,0,0
662E70E697B88D3E,2602017597614272815,0,0
4B494C6BB722A906,2602126142852348317,0,0
E0B0B1B031DC467E,2602134389184184657,0,0
172D8B924622349F,2602237799718634862,0,0
9C8BED69545CAEF2,2602373606945386382,0,0
134DC7DEAA7B307B,2602442088017456106,0,0
9A1D5DEB729D9B53,2607207936514230722,0,0
9683A376AC38D3FF,2607571621360098636,0,0
04235C7CB40A6AB9,2607371151133898781,0,0
76239B61A4AAFDFE,2607279707119821064,0,0
381AA61BF91972F5,2607309682758005909,0,0
7797B8AF25F8ADC7,2602467532697448543,0,0
D5D2A7B07CED64AA,2607147055317389340,0,2
5BCF8A99B5C356AA,2602516993635102477,0,0
8B75EED18BE764A0,2607439426508949603,0,0
CABAFFF26C036C2E,2602845393094540833,0,0
08E91726E226B591,2607532508358364099,0,0
6DD1148B6720123B,2602865012606578243,0,0
09114CEF42D6B7BB,2602888109481767545,0,0
C8221CA45B4090C3,2602214240898873846,0,0
DAA587F0F86DA6C9,2602900125138922450,0,0
BF7F02F07CAA3C36,2602962024251572194,0,0
FA66E9E405474EAA,2607251568682278395,0,0
A4A49067819D6566,2607031524945296222,0,0
26ACB580990EF68D,2602999115349157647,0,0
5DECB0D09978E800,2606396865893385286,0,2
752C3193A8AF0015,2607193461284787852,0,0
D500F88F05F3DEE3,2603087234079492767,0,0
975B762ED13A2875,2607213345374775790,0,0
3A4A2AAEAF72670C,2603252434316467075,0,0
CE1D2D16CA0443D0,2607139147313695288,0,0
61747F94D20935B1,2607553861146442665,0,0
0997155B6972151D,2603276133601690751,0,0
